start,end,today,Consentimiento Informado,FECHA DE DILIGENCIAMIENTO,Departamento,informacion,CENTRO_EDUCATIVO,texto,hashtag,genera,frecuencia,relaciona_historia,La apropiación y uso de herramientas tecnológicas ,La forma como están organizadas las rutinas diarias,La vinculación de las familias a las propuestas del centro infantil,Los momentos de alimentación de las niñas y los niños,El desempeño de los agentes educativos y sus prácticas,La disposición intencionada de los espacios y ambientes,La calidad de las interacciones entre los actores,El acompañamiento a las transiciones de las niñas y los niños,La documentación de las experiencias realizadas en el centro infantil,El trabajo colaborativo entre los agentes educativos ,acto_principal,Otro,sentiste,habilidades,Habilidades artística,Habilidades comunicativas,Habilidades socioemocionales,Habilidades manuales,Habilidades socio-ambientales,Ninguna de las anteriores,competencias,Trabajo Colaborativo,Comunicación,Pensamiento Crítico,Resolución de problemas,Manejo de herramientas tecnológicas,Manejo de la información,Creatividad e Innovación,Vida y Carrera,rol,_id,_uuid,_submission_time,_validation_status,_index
2020-07-10T09:35:15.852-05:00,2020-07-10T09:39:40.388-05:00,2020-07-09,Sí,2020-07-10,Bolívar,,Bicentenario,cualquier situación,mi primer día,Tristeza,Única vez,La calidad de las interacciones entre los actores.,0,0,0,0,0,0,1,0,0,0,Agentes educativos,,Reflexioné y aprendí algo nuevo,"Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,0,0,1,0,Creatividad e Innovación.,0,0,0,0,0,0,1,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,110071568,61abb5ba-29d6-40aa-b06a-27c809b15ac0,2020-07-10T14:39:41,,3
2020-07-10T09:32:29.288-05:00,2020-07-10T09:43:25.746-05:00,2020-07-09,Sí,2020-07-10,Bolívar,,Bicentenario,Ingreso una persona al CDI todos gritaban y corrían para todos lados y yo que pasa y dicen lo van a matar.,Día de susto,Tristeza,Única vez,La vinculación de las familias a las propuestas del centro infantil.,0,0,1,0,0,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,1,0,1,0,Resolución de problemas.,0,0,0,1,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,110072776,05e59d0e-787e-4402-ab01-7d77f2610dbf,2020-07-10T14:43:26,,4
2020-07-10T09:32:52.369-05:00,2020-07-10T09:44:38.775-05:00,2020-07-09,Sí,2020-07-10,Bolívar,,Bicentenario,cualquier situacion,#,Impotencia ,Todo el tiempo,El acompañamiento a las transiciones de las niñas y los niños.,0,0,0,0,0,0,0,1,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo. Creatividad e Innovación.,1,0,0,0,0,0,1,0,Potenciar el desarrollo de los niños y las niñas.,110073168,3317d3ef-075b-4591-a766-e2d656ea5f76,2020-07-10T14:44:43,,5
2020-07-10T09:32:55.792-05:00,2020-07-10T09:46:01.389-05:00,2020-07-09,Sí,2020-07-10,Bolívar,,Bicentenario,"al inicio del año , tardamos en entrar y luego que iniciamos un dia estabamos ambientando mi espacio y al levantar una cajas habia una serpiente todas gritamos y el vigilante corrio a matarla.",la visitante,Tristeza,Única vez,La disposición intencionada de los espacios y ambientes.,0,0,0,0,0,1,0,0,0,0,Otro,la serpiente,Fui muy honesto y conté lo que me pasó,"Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,0,0,1,0,Vida y Carrera.,0,0,0,0,0,0,0,1,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,110073523,cb18ff12-6194-415f-a725-9fabc59b714d,2020-07-10T14:46:01,,6
2020-07-10T09:32:45.811-05:00,2020-07-10T09:46:15.923-05:00,2020-07-09,Sí,2020-07-08,Atlántico,,La playa,"En villas vivi momentos significativos que me invitaron a seguir aprendiendo de cada situación , momentos tristes y felices pero los vivi con mucho amor y hoy sigo evocando esos momentos que no olvidaré.",Para no olvidar,Orgullo,De vez en cuando,La calidad de las interacciones entre los actores.,0,0,0,0,0,0,1,0,0,0,Familias y otras personas significativas,"Niños , familias y agentes educativos",Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Creatividad e Innovación.,0,0,0,0,0,0,1,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",110073574,acdddee1-6343-446f-a284-e1d87aefadb5,2020-07-10T14:46:17,,7
2020-07-10T09:34:09.432-05:00,2020-07-10T09:46:16.461-05:00,2020-07-09,Sí,2020-07-10,Bolívar,,Bicentenario,"Mi primer día en aeio tu en modalidad familiar , me tocaba hacerle visita a las familias y siempre iba con miedo por qué mucha spersonas con caras raras y reparando los de pies a cabeza hasta que un día nos iban a atracar , pero después de esa y mucha situaciones negativas los padres de familia y la comunidad nos empezaron a cuidar y al final termino siendo una experiencia muy significativa dónde aportabanos lo mejor de nosotras para darle pautas de crianza a la familias con los cuales ella están muy agradecidos",Del miedo a la felicidad,Motivación,Única vez,El desempeño de los agentes educativos y sus prácticas.,0,0,0,0,1,0,0,0,0,0,Familias y otras personas significativas,,Reflexioné y aprendí algo nuevo,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Creatividad e Innovación.,0,0,0,0,0,0,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,110073579,9b2ca790-e034-4888-b0af-6a50ec14b2b6,2020-07-10T14:46:18,,8
2020-07-10T09:41:57.756-05:00,2020-07-10T09:46:27.603-05:00,2020-07-09,Sí,2020-07-10,Bolívar,,Bicentenario,Realizar el acompañamiento telefónico es muy importante mantener las familias informadas de los temas y los niños,Mis familias son importantes,Motivación,Todo el tiempo,La apropiación y uso de herramientas tecnológicas.,1,0,0,0,0,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,110073626,268a24f5-8a4d-4999-846d-008a44c2d57a,2020-07-10T14:46:29,,9
2020-07-10T09:26:13.177-05:00,2020-07-10T09:41:21.966-05:00,2020-07-09,Sí,2020-07-10,Bolívar,,Bicentenario,Al princio todo marchaba bien hasta que inició la pandemia y todo se terminó las relaciones sociales presenciales  el distanciamiento nos robo gran parte de nuestras vidas De relacionarnos con las personas que más amamos.,La pandemia,Tristeza,Única vez,La forma como están organizadas las rutinas diarias.,0,1,0,0,0,0,0,0,0,0,Otro,Todas las personas que hacían partes de nuestra vida presencial,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,1,0,1,0,Sostenibilidad. Vida y Carrera.,0,1,0,0,0,0,0,1,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,110073856,9f5946b7-145c-4e46-be78-54a6f3d5bcda,2020-07-10T14:47:28,,10
2020-07-10T09:35:08.722-05:00,2020-07-10T09:47:30.605-05:00,2020-07-09,Sí,2020-07-10,Bolívar,,Bicentenario,"Mi primer día en aeiotu de muchas expectativas  ya que era algo nuevo , pero luego de leer y obtener  información  aserca  de aeiotu me gustó muchísimo  todo es muy significativo  interactuar con las familias y niños, estamos en un casntate aprendizaje  con cada una de las familias y niños me encanta todo este proceso  de aprendizaje  para con las familias y niños. Al llegar llena de muchas expectativas  a este lugar",Mi primer  día  en aeiotu,Motivación,Todo el tiempo,La vinculación de las familias a las propuestas del centro infantil.,0,0,1,0,0,0,0,0,0,0,Familias y otras personas significativas,,Reflexioné y aprendí algo nuevo,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Creatividad e Innovación.,0,0,0,0,0,0,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,110073862,3faa57fd-07e5-4066-a802-66b918fce4e5,2020-07-10T14:47:31,,11
2020-07-10T09:34:34.131-05:00,2020-07-10T09:48:19.758-05:00,2020-07-09,Sí,2020-07-10,Bolívar,,Bicentenario,"Unas de las situaciones que más marcaron mi llegada a cuidad Bicentenario fue cuándo salimos casa por casa a buscar a niños y niñas para que ingresaran al programa, ver tantas personas que querían ser parte del programa y con tantas necesidades pero muchos no tenían todos los requisitos para ser parte de este, así mismo una familia que tenían niños de más de 4 años y aún no estaban en el sistema de salud.",#el día que mi mente cambio,Impotencia ,Todo el tiempo,La vinculación de las familias a las propuestas del centro infantil. El desempeño de los agentes educativos y sus prácticas.,0,0,1,0,1,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,1,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",110073920,bfdabf76-ffd9-492c-8021-492b8d8cfd9d,2020-07-10T14:48:21,,12
2020-07-10T09:42:25.990-05:00,2020-07-10T09:48:35.600-05:00,2020-07-09,Sí,2020-07-10,Bolívar,,Bicentenario,Mi primer día anhelo de ser integrante del centro aeiotu Bicentenario en aeiotu Bic.... Erase una vez una joven que tenía muchas expectativas ese día que me llamaron para contratarme no sabía si llorar o reír de la emoción y me encontré con una maravillosa coordinadora que es muy colaboradora.,Mi primer día en aeiotu Bic,Motivación,Todo el tiempo,El trabajo colaborativo entre los agentes educativos.,0,0,0,0,0,0,0,0,0,1,Otro,Una excelente coordinadora,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",1,1,0,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,110073949,d393732e-8e93-4237-a4f1-48c8aad99719,2020-07-10T14:48:37,,13
2020-07-10T09:32:52.719-05:00,2020-07-10T09:49:18.060-05:00,2020-07-09,Sí,2020-07-10,Bolívar,,Bicentenario,"Durante mi llegada a él centro bicentenario fue una experiencia muy significativa para mi porque he aprendido cosas nuevas, he fortalecido muchas habilidades y además estoy aprendido cosas nuevas de todas las personas que hacen parte del centro aeiotu",Mi experiencia en aeiotu,Motivación,Todo el tiempo,El trabajo colaborativo entre los agentes educativos.,0,0,0,0,0,0,0,0,0,1,Familias y otras personas significativas,,Reflexioné y aprendí algo nuevo,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,110074026,0c53af68-1435-4caa-a4fb-020eb6267e1e,2020-07-10T14:49:19,,14
2020-07-10T09:33:58.922-05:00,2020-07-10T09:49:36.515-05:00,2020-07-09,Sí,2020-07-10,Bolívar,,Bicentenario,En un bello pueblo de Bolivar existía una bella y hermosa princesa la cual partió. La ciudad en dónde experimento tragedias tristezas y de ahí empezó a conocer la vida en verdad...fue aprendiendo hasta hoy es de mente abierta amplia capaz de enfrentar cualquier problema y es más alegre que nunca,Experiencias vividas,Motivación,Todo el tiempo,La vinculación de las familias a las propuestas del centro infantil. El desempeño de los agentes educativos y sus prácticas.,0,0,1,0,1,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Pensamiento Crítico.,0,0,1,0,0,0,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",110074101,673c8286-78e2-44b2-bac7-b23a57d81e90,2020-07-10T14:49:38,,15
2020-07-10T09:32:29.324-05:00,2020-07-10T09:49:54.096-05:00,2020-07-09,Sí,2020-07-10,Bolívar,,Bicentenario,"Uno de los momentos mas significativos para mi fue cuando empece hacer por primera vez encuentros grupales con las familias, ya que me sentia muy nerviosa, con mucha incertidumbre, pero luego todo fue fluyendo y fue muy gratificante la acogida de las familias, el respeto, la confianza y el cariño que despertamos en ellas.",Que pasará?,Orgullo,Todo el tiempo,El desempeño de los agentes educativos y sus prácticas.,0,0,0,0,1,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,110074150,e696ab09-96c7-4b8a-9cba-06adaa928581,2020-07-10T14:49:56,,16
2020-07-10T09:34:13.948-05:00,2020-07-10T09:50:10.832-05:00,2020-07-09,Sí,2020-07-10,Bolívar,,Bicentenario,"Caminando por las calles de bicentenario.      Un día  después de realizar mis visitas caminaba para el CDI y en una de las calles me encontré con mí amiga berta, cuando  la saludo y seguimos caminado hacia el centro, nos encontramos con una situacion. En esos momentos venía correteando a un hombre con cuchillos y yo al ver lo que sucedía, le digo a mí amiga corre berta, corre y nos metemos en una casa a esperar que pasara todo, fue un gran susto que pasamos, pero al mismo tiempo nos causaba mucha risa al recordar lo que nos había sucedido, llegamos al CDI y le contamos a nuestras compañera pero con tanta risa .jajajaj",Caminando las calles de bicentenario,Motivación,De vez en cuando,La forma como están organizadas las rutinas diarias.,0,1,0,0,0,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Resolución de problemas.,0,0,0,1,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,110074208,61d3de96-350f-43d9-a5ab-d2f0f071cb2c,2020-07-10T14:50:12,,17
2020-07-10T09:35:56.865-05:00,2020-07-10T09:51:03.530-05:00,2020-07-09,Sí,2020-07-10,Bolívar,,Bicentenario,"cierto día en el centro aeioTU Bicentenari, llegando de mi labor fuera del centro como maestra de la modalidad familiar, decidí reposar  un poco  en una silla que se encontraba en la entrada, descargue mis elementos y mi morral mientras observaba como una de mis compañeras de institucional de nmbre Rosany buscaba con afan a una niña que estaba escondida muy cerca mio, a la negativa de la niña  para irse con ella le pedi que la dejara que yo le colaboraría; a partir de ese dia comenxó mi historia con esta niña fortaleciendo a diario nuestros lazos  afectivos. en estos años han sucedido muchos eventos  que nos han seguido acercando al punto que al día de hoy sigue siendo parte de mi vida y yo de la de ella por muchos años mas.",#Yamileth y su nueva mamá,Alegría,Única vez,La forma como están organizadas las rutinas diarias. La vinculación de las familias a las propuestas del centro infantil. El desempeño de los agentes educativos y sus prácticas. La calidad de las interacciones entre los actores. El trabajo colaborativo entre los agentes educativos.,0,1,1,0,1,0,1,0,0,1,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",1,1,1,0,1,0,Trabajo Colaborativo. Resolución de problemas. Creatividad e Innovación. Vida y Carrera.,1,0,0,1,0,0,1,1,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,110074475,7d8b7c56-6ca8-4b86-8c46-2e154c30b992,2020-07-10T14:51:09,,18
2020-07-10T09:32:45.837-05:00,2020-07-10T09:51:15.315-05:00,2020-07-09,Sí,2020-07-10,Bolívar,,Bicentenario,Durante una llamada una abue la de un niño me decía seño a qui que hoy solo le pude hacer unos espaguetis al niño ya todo se me acabó y mi señor solo trabaja un día o dos días en la panadería y con lo que gana medio compramos no he salido en ninguna ayuda del gobierno seño esperar que llegue el mercadito que le dan a el niño. Solo pude desirle pídale a Dios que el es el único que nos ayuda cuando termine la llamada llore hasta llame a la coordinadora porque fue algo que me marcó de que yo tengo que comer y uno de mis alumnos estaba pasando nesecidades y se me salía de las manos porque no vivo en Cartagena,El niño y sus abuelos,Impotencia ,Todo el tiempo,El acompañamiento a las transiciones de las niñas y los niños.,0,0,0,0,0,0,0,1,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,Ninguna de las anteriores,0,0,0,0,0,1,Resolución de problemas.,0,0,0,1,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,110074528,12fcee22-6eb4-46ea-a7dc-f7dd53a5aeed,2020-07-10T14:51:16,,19
2020-07-10T09:32:34.455-05:00,2020-07-10T09:52:09.794-05:00,2020-07-09,Sí,2020-07-10,Bolívar,,Bicentenario,"Un día del año pasado estaba hablando con los niños en la asamblea, de repente un niño se puso de pie y se me lanzó encima para abrazarme y darme muchos besos, me dijo que me quería, obviamente yo le devolví los abrazos con mucho cariño y le pregunté por qué lo había hecho? El niño de la manera más casual me dijo porque si, porque se acordó que me quería mucho y me quería dar el abrazo",Gestos hermosos,Alegría,Todo el tiempo,La calidad de las interacciones entre los actores.,0,0,0,0,0,0,1,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Resolución de problemas. Vida y Carrera.,0,0,0,1,0,0,0,1,Potenciar el desarrollo de los niños y las niñas.,110075082,e3584187-d393-4e9c-8717-e049a0555ccc,2020-07-10T14:52:08,,20
2020-07-10T09:32:46.532-05:00,2020-07-10T09:52:38.196-05:00,2020-07-09,Sí,2020-07-10,Bolívar,,Bicentenario,"Había una vez maestra llamada Mayleth que disfruta de un experiencia con sus niños en el centro, a la hora de la despedida escucho una fuerte discusión en las afueras del centro truenos y centellas rodeaban la situación hasta que escucho una voz de aliento que la llamaba corre corre seño algo grave está por suceder mire los sujetos que van corriendo así alrededor vente para viajero trae el niño cuidado con disparo, la seño muy asustada empezó a llorar no le salía la voz sentía desbordarse en llanto PS nunca había presenciado una situación de esta magnitud, pasado el tiempo todo se calmo y solok contar la historia y el suceso entre chistes y sustos le tocó.",Mi perra semana en aeiotu bicentenario,Tranquilidad,De vez en cuando,El trabajo colaborativo entre los agentes educativos.,0,0,0,0,0,0,0,0,0,1,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,0,0,1,0,Manejo de la Información y Comunicación.,0,0,0,0,0,1,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,110075603,e90f375f-4c38-48b4-9ceb-e4079933c066,2020-07-10T14:52:41,,21
2020-07-10T09:33:03.012-05:00,2020-07-10T09:53:41.878-05:00,2020-07-09,Sí,2020-07-10,Bolívar,,Bicentenario,"Érase una vez una chica que llegó a su primer día de trabajo y en medio del saludo con todo el equipo se desmayó, todas sus compañeras de trabajo la auxiliaron, preocupadas por la situación la abrazaban, le preguntaban que sentía por qué estaba de muy mal color la chica respondió que no había desayunado, sus compañeras en medio de la angustia le dieron jugo, agua, para que pudiera tener su estómago en buen estado y volviera a levantarse a seguir con su primer día laboral muy alegre y contenta se sintió con la atención y colorín colorado este cuento ha terminado. l",Mí Equipo aeiotü,Orgullo,Única vez,El trabajo colaborativo entre los agentes educativos.,0,0,0,0,0,0,0,0,0,1,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,110076396,b1751844-9c86-4a9f-87d3-5f69c8e90dd0,2020-07-10T14:53:44,,22
2020-07-10T10:01:43.170-05:00,2020-07-10T10:06:46.872-05:00,2020-07-09,Sí,2020-07-10,Bolívar,,Bicentenario,Saliendo a mis visitas en los hogares en compañía de dos maestras se me acerca un hombre con una navaja mis compañeras al ver esto se fueron corriendo a lo que el hombre dice ve a buscar a tus amigas que van muertas de susto y se alejó,#El atraco,Impotencia ,Única vez,El desempeño de los agentes educativos y sus prácticas.,0,0,0,0,1,0,0,0,0,0,Otro,El ladron,Fui muy honesto y conté lo que me pasó,"Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,0,0,1,0,Resolución de problemas.,0,0,0,1,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,110078331,b6702444-5453-4a45-980c-c00250972f0c,2020-07-10T15:07:03,,23
2020-07-10T10:05:54.354-05:00,2020-07-10T10:17:43.413-05:00,2020-07-09,Sí,2020-07-10,Bolívar,,Bicentenario,"Un dia llegue al centro y los niños lloraban mucho pues para la mayoria era su primer dia y tan solo tenian 2 años, empece a cantarles y hacerle gestos con las manos y me sente en el piso con 2 de ellos, poco a poco sus llantos se acabaron y los demas se fueron integrando al final aplaudian y pedian seguir cantando; fue una experiencia muy significativa.",Primer dia en el CDI,Motivación,Única vez,El desempeño de los agentes educativos y sus prácticas. La calidad de las interacciones entre los actores. El acompañamiento a las transiciones de las niñas y los niños.,0,0,0,0,1,0,1,1,0,0,Niños/niñas,Maestra,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",1,1,1,0,0,0,Resolución de problemas. Manejo de la Información y Comunicación. Creatividad e Innovación.,0,0,0,1,0,1,1,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,110079805,be782299-e286-4f5f-9d14-4dbea6dd3852,2020-07-10T15:17:46,,24
2020-07-08T09:19:32.163-05:00,2020-07-08T09:28:42.934-05:00,2020-07-07,Sí,2020-07-08,Atlántico,,La playa,"En un día soleado en el centro,varias maestras se me acercaron a asegurarme que algo raro veían en mi, que mi cara no era la misma.. que por favor fuera al médico para que me analizará, ese mismo día fui a chequear me y mi mayor sorpresa fué conocida ese día, mi cara diferente era la mejor noticia de mi vida.. me encontraba iniciando mi etapa de embarazo, lo más curioso fue que mi segunda familia aeiotu fue quién lo notó primero.. me agradó demasiado la experiencia.",#Mimejorestado,Alegría,Única vez,El trabajo colaborativo entre los agentes educativos.,0,0,0,0,0,0,0,0,0,1,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Manejo de la Información y Comunicación.,0,0,0,0,0,1,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",109643577,62c5e77d-af22-4ed5-8851-0e2a2d1e0537,2020-07-08T14:28:45,,1
2020-07-08T09:21:58.710-05:00,2020-07-08T09:29:30.636-05:00,2020-07-07,Sí,2020-07-08,Atlántico,,La playa,"El año pasado que ingresé a la playa, todo fue nuevo para mi, ya que venia de otro centro por qué la habían cerrado, el centro la playa fue un reto para mi ya que todo era nuevo,",#un nuevo comienzo,Tristeza,Única vez,La forma como están organizadas las rutinas diarias.,0,1,0,0,0,0,0,0,0,0,Otro,Yo,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Resolución de problemas. Creatividad e Innovación.,0,0,0,1,0,0,1,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,109643815,52ae86a6-6901-4d41-be23-086e2c0cd738,2020-07-08T14:29:31,,2
2020-07-08T09:19:48.298-05:00,2020-07-08T09:31:14.638-05:00,2020-07-07,Sí,2020-07-08,Atlántico,,La playa,"En una oportunidad descubrimos un caso de maltrato de una maestra hacia un niño, se hizo todo el reporte necesario, pero desafortunadamente no trascendió, está maestra tiene ciertos beneficios y protecciones por parte del sistema y aún se encuentra prestando servicios de cerca a los niños.",#lassancionesdeberianserparatodos,Impotencia ,De vez en cuando,El desempeño de los agentes educativos y sus prácticas.,0,0,0,0,1,0,0,0,0,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Resolución de problemas.,0,0,0,1,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,109644172,375dba52-f0bf-48ce-877c-4eb03ca30438,2020-07-08T14:31:15,,3
2020-07-08T09:19:31.770-05:00,2020-07-08T09:31:32.146-05:00,2020-07-07,Sí,2020-07-08,Atlántico,,La playa,"Recuerdo los días con mis amigos en villas de san pablo, en ese lugar donde trabaje conoci personas muy especiales, fue un momento muy feliz donde todo era una escusa para reir y festejar, recuerdo entre todas las personas a alguien muy especial la seño carmen lora un mujer que vino de san jacinto con unos valores muy hermosos como persona, con unas ganas de salir adelante, una persona que a pesar de todo lo que habia vivido siempre entregaba una sonrisa para los niños para los compañeros, por cosas de la vida hoy ya no esta con nosotros sin embargo sigues estando en nuestra mente y en nuestras acciones, representando a  todas esas mujeres que a pesar de las dificultades  siempre salen adelnate con un caracter amable y noble hacia los demas.",el angel de san jacinto,Alegría,Todo el tiempo,El desempeño de los agentes educativos y sus prácticas.,0,0,0,0,1,0,0,0,0,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,109644273,b7663b63-68d1-4aa7-bf85-b42b0f0012d3,2020-07-08T14:31:32,,4
2020-07-08T09:18:28.395-05:00,2020-07-08T09:32:05.928-05:00,2020-07-07,Sí,2020-07-08,Atlántico,,La playa,"Mi primera semana en villa fue muy triste porque a los tres días de ingresar falleció mi abuelo, pero la coordinadora pedagógica me brindó su apoyo, el cual fue de gran ayuda para mí.",El fallecimiento del abuelo,Tristeza,Única vez,El desempeño de los agentes educativos y sus prácticas.,0,0,0,0,1,0,0,0,0,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,109644528,a2c4ac6f-85c5-4668-95af-a2e8ed6fbd5f,2020-07-08T14:32:59,,5
